Te ni zbar zbar_TF eta ne energy_e energy_e_Te energy_i_Ti iter
eV cm^-3 d.u. d.u. d.u. cm^-3 J.m^-3 J.m^-3 J.m^-3 d.u.
         32.132030487     0.999994254E+017     0.136630502E+002     0.144544270E+002    -0.135983591E+002     0.136629853E+019     0.484045488E+008     0.105507892E+008     0.772213329E+006   15
         32.632530212     0.999994254E+017     0.137892264E+002     0.145688802E+002    -0.136123511E+002     0.137891606E+019     0.495492418E+008     0.108140847E+008     0.784241593E+006   15
         33.133029938     0.999994254E+017     0.139143614E+002     0.146820477E+002    -0.136261487E+002     0.139142946E+019     0.506888673E+008     0.110795863E+008     0.796269858E+006   15
         33.633533478     0.999994254E+017     0.140389887E+002     0.147939500E+002    -0.136397213E+002     0.140389209E+019     0.518569694E+008     0.113476892E+008     0.808298214E+006   15
         34.134033203     0.999994254E+017     0.141635953E+002     0.149046042E+002    -0.136530417E+002     0.141635265E+019     0.530925163E+008     0.116187720E+008     0.820326478E+006   15
         34.634532928     0.999994254E+017     0.142885914E+002     0.150140299E+002    -0.136660898E+002     0.142885216E+019     0.543343995E+008     0.118931765E+008     0.832354743E+006   15
         35.135032654     0.999994254E+017     0.144142859E+002     0.151222450E+002    -0.136788527E+002     0.144142149E+019     0.555852843E+008     0.121711777E+008     0.844383007E+006   15
         35.635532379     0.999994254E+017     0.145408822E+002     0.152292672E+002    -0.136913251E+002     0.145408100E+019     0.568469459E+008     0.124529751E+008     0.856411272E+006   15
         36.136035919     0.999994254E+017     0.146684839E+002     0.153351146E+002    -0.137035091E+002     0.146684105E+019     0.581203095E+008     0.127386924E+008     0.868439628E+006   15
         36.636535645     0.999994254E+017     0.147970967E+002     0.154398025E+002    -0.137154125E+002     0.147970221E+019     0.594054574E+008     0.130283682E+008     0.880467892E+006   15
         37.137035370     0.999994254E+017     0.149266374E+002     0.155433482E+002    -0.137270493E+002     0.149265616E+019     0.607017096E+008     0.133219662E+008     0.892496157E+006   15
         37.637535095     0.999994254E+017     0.150569307E+002     0.156457679E+002    -0.137384389E+002     0.150568536E+019     0.620400558E+008     0.136193612E+008     0.904524421E+006   15
         38.138034821     0.999994254E+017     0.151877110E+002     0.157470773E+002    -0.137496061E+002     0.151876326E+019     0.634278730E+008     0.139203369E+008     0.916552685E+006   15
         38.638538361     0.999994254E+017     0.153186280E+002     0.158472928E+002    -0.137605804E+002     0.153185483E+019     0.648201015E+008     0.142245872E+008     0.928581042E+006   15
         39.139038086     0.999994254E+017     0.154492558E+002     0.159464280E+002    -0.137713945E+002     0.154491748E+019     0.662128023E+008     0.145317134E+008     0.940609306E+006   15
         39.639537811     0.999994254E+017     0.155791183E+002     0.160444986E+002    -0.137820834E+002     0.155790442E+019     0.676015570E+008     0.148412530E+008     0.952637570E+006   14
         40.140037537     0.999994254E+017     0.157077140E+002     0.161415192E+002    -0.137926838E+002     0.157076381E+019     0.689816855E+008     0.151526947E+008     0.964665835E+006   14
         40.640537262     0.999994254E+017     0.158345453E+002     0.162375041E+002    -0.138032295E+002     0.158344677E+019     0.703485212E+008     0.154655065E+008     0.976694099E+006   14
         41.141040802     0.999994254E+017     0.159591523E+002     0.163324680E+002    -0.138137513E+002     0.159590731E+019     0.716977261E+008     0.157791719E+008     0.988722455E+006   14
         41.641540527     0.999994254E+017     0.160811374E+002     0.164264234E+002    -0.138242749E+002     0.160810567E+019     0.730698417E+008     0.160932094E+008     0.100075072E+007   14
